timestamp,-1min,-2min,-3min,-4min,-5min,-6min,-7min,-8min,-9min,-10min,-11min,-12min,-13min,-14min,-15min,-16min,-17min,-18min,-19min,-20min,-21min,-22min,-23min,-24min,-25min,-26min,-27min,-28min,-29min,-30min,-31min,-32min,-33min,-34min,-35min,-36min,-37min,-38min,-39min,-40min,-41min,-42min,-43min,-44min,-45min,-46min,-47min,-48min,-49min,-50min,MA7,MA25,MA50,price
1680900600,27902.01,27901.75,27902.24,27902.19,27903.65,27902.62,27906.32,27908.09,27904.84,27905.02,27905.97,27907.08,27893.24,27886.55,27896.03,27897.28,27897.54,27891.42,27894.26,27906.81,27899.83,27894.18,27891.94,27891.64,27892.33,27905.02,27903.78,27903.78,27907.22,27907.44,27918.09,27916.81,27927.16,27910.48,27914.57,27913.06,27912.9,27914.07,27915.83,27916.02,27916.36,27915.98,27917.64,27917.23,27916.44,27916.92,27913.32,27907,27906.17,27905.82,27902.96857142857,27899.3932,27906.0788,27885.85
1680900660,27885.85,27902.01,27901.75,27902.24,27902.19,27903.65,27902.62,27906.32,27908.09,27904.84,27905.02,27905.97,27907.08,27893.24,27886.55,27896.03,27897.28,27897.54,27891.42,27894.26,27906.81,27899.83,27894.18,27891.94,27891.64,27892.33,27905.02,27903.78,27903.78,27907.22,27907.44,27918.09,27916.81,27927.16,27910.48,27914.57,27913.06,27912.9,27914.07,27915.83,27916.02,27916.36,27915.98,27917.64,27917.23,27916.44,27916.92,27913.32,27907,27906.17,27900.044285714284,27899.134000000005,27905.6794,27871.43
1680900720,27871.43,27885.85,27902.01,27901.75,27902.24,27902.19,27903.65,27902.62,27906.32,27908.09,27904.84,27905.02,27905.97,27907.08,27893.24,27886.55,27896.03,27897.28,27897.54,27891.42,27894.26,27906.81,27899.83,27894.18,27891.94,27891.64,27892.33,27905.02,27903.78,27903.78,27907.22,27907.44,27918.09,27916.81,27927.16,27910.48,27914.57,27913.06,27912.9,27914.07,27915.83,27916.02,27916.36,27915.98,27917.64,27917.23,27916.44,27916.92,27913.32,27907,27895.588571428572,27898.32560000001,27904.984600000003,27862.82
1680900780,27862.82,27871.43,27885.85,27902.01,27901.75,27902.24,27902.19,27903.65,27902.62,27906.32,27908.09,27904.84,27905.02,27905.97,27907.08,27893.24,27886.55,27896.03,27897.28,27897.54,27891.42,27894.26,27906.81,27899.83,27894.18,27891.94,27891.64,27892.33,27905.02,27903.78,27903.78,27907.22,27907.44,27918.09,27916.81,27927.16,27910.48,27914.57,27913.06,27912.9,27914.07,27915.83,27916.02,27916.36,27915.98,27917.64,27917.23,27916.44,27916.92,27913.32,27889.75571428571,27897.16080000001,27904.101000000006,27860.48
1680900840,27860.48,27862.82,27871.43,27885.85,27902.01,27901.75,27902.24,27902.19,27903.65,27902.62,27906.32,27908.09,27904.84,27905.02,27905.97,27907.08,27893.24,27886.55,27896.03,27897.28,27897.54,27891.42,27894.26,27906.81,27899.83,27894.18,27891.94,27891.64,27892.33,27905.02,27903.78,27903.78,27907.22,27907.44,27918.09,27916.81,27927.16,27910.48,27914.57,27913.06,27912.9,27914.07,27915.83,27916.02,27916.36,27915.98,27917.64,27917.23,27916.44,27916.92,27883.797142857144,27895.81280000001,27903.044200000008,27861.33
1680900900,27861.33,27860.48,27862.82,27871.43,27885.85,27902.01,27901.75,27902.24,27902.19,27903.65,27902.62,27906.32,27908.09,27904.84,27905.02,27905.97,27907.08,27893.24,27886.55,27896.03,27897.28,27897.54,27891.42,27894.26,27906.81,27899.83,27894.18,27891.94,27891.64,27892.33,27905.02,27903.78,27903.78,27907.22,27907.44,27918.09,27916.81,27927.16,27910.48,27914.57,27913.06,27912.9,27914.07,27915.83,27916.02,27916.36,27915.98,27917.64,27917.23,27916.44,27877.95285714286,27894.272800000013,27901.932400000005,27856.41
1680900960,27856.41,27861.33,27860.48,27862.82,27871.43,27885.85,27902.01,27901.75,27902.24,27902.19,27903.65,27902.62,27906.32,27908.09,27904.84,27905.02,27905.97,27907.08,27893.24,27886.55,27896.03,27897.28,27897.54,27891.42,27894.26,27906.81,27899.83,27894.18,27891.94,27891.64,27892.33,27905.02,27903.78,27903.78,27907.22,27907.44,27918.09,27916.81,27927.16,27910.48,27914.57,27913.06,27912.9,27914.07,27915.83,27916.02,27916.36,27915.98,27917.64,27917.23,27871.475714285716,27892.256800000017,27900.731800000005,27870.25
1680901020,27870.25,27856.41,27861.33,27860.48,27862.82,27871.43,27885.85,27902.01,27901.75,27902.24,27902.19,27903.65,27902.62,27906.32,27908.09,27904.84,27905.02,27905.97,27907.08,27893.24,27886.55,27896.03,27897.28,27897.54,27891.42,27894.26,27906.81,27899.83,27894.18,27891.94,27891.64,27892.33,27905.02,27903.78,27903.78,27907.22,27907.44,27918.09,27916.81,27927.16,27910.48,27914.57,27913.06,27912.9,27914.07,27915.83,27916.02,27916.36,27915.98,27917.64,27866.93857142857,27891.29640000001,27899.792200000007,27868.56
1680901080,27868.56,27870.25,27856.41,27861.33,27860.48,27862.82,27871.43,27885.85,27902.01,27901.75,27902.24,27902.19,27903.65,27902.62,27906.32,27908.09,27904.84,27905.02,27905.97,27907.08,27893.24,27886.55,27896.03,27897.28,27897.54,27891.42,27894.26,27906.81,27899.83,27894.18,27891.94,27891.64,27892.33,27905.02,27903.78,27903.78,27907.22,27907.44,27918.09,27916.81,27927.16,27910.48,27914.57,27913.06,27912.9,27914.07,27915.83,27916.02,27916.36,27915.98,27864.46857142857,27890.382000000005,27898.81060000001,27870.63
1680901140,27870.63,27868.56,27870.25,27856.41,27861.33,27860.48,27862.82,27871.43,27885.85,27902.01,27901.75,27902.24,27902.19,27903.65,27902.62,27906.32,27908.09,27904.84,27905.02,27905.97,27907.08,27893.24,27886.55,27896.03,27897.28,27897.54,27891.42,27894.26,27906.81,27899.83,27894.18,27891.94,27891.64,27892.33,27905.02,27903.78,27903.78,27907.22,27907.44,27918.09,27916.81,27927.16,27910.48,27914.57,27913.06,27912.9,27914.07,27915.83,27916.02,27916.36,27864.354285714286,27889.305600000007,27897.903600000012,27879.28
1680901200,27879.28,27870.63,27868.56,27870.25,27856.41,27861.33,27860.48,27862.82,27871.43,27885.85,27902.01,27901.75,27902.24,27902.19,27903.65,27902.62,27906.32,27908.09,27904.84,27905.02,27905.97,27907.08,27893.24,27886.55,27896.03,27897.28,27897.54,27891.42,27894.26,27906.81,27899.83,27894.18,27891.94,27891.64,27892.33,27905.02,27903.78,27903.78,27907.22,27907.44,27918.09,27916.81,27927.16,27910.48,27914.57,27913.06,27912.9,27914.07,27915.83,27916.02,27866.70571428572,27888.585600000006,27897.162000000008,27868.96
1680901260,27868.96,27879.28,27870.63,27868.56,27870.25,27856.41,27861.33,27860.48,27862.82,27871.43,27885.85,27902.01,27901.75,27902.24,27902.19,27903.65,27902.62,27906.32,27908.09,27904.84,27905.02,27905.97,27907.08,27893.24,27886.55,27896.03,27897.28,27897.54,27891.42,27894.26,27906.81,27899.83,27894.18,27891.94,27891.64,27892.33,27905.02,27903.78,27903.78,27907.22,27907.44,27918.09,27916.81,27927.16,27910.48,27914.57,27913.06,27912.9,27914.07,27915.83,27867.91714285714,27887.5028,27896.220800000006,27870.78
1680901320,27870.78,27868.96,27879.28,27870.63,27868.56,27870.25,27856.41,27861.33,27860.48,27862.82,27871.43,27885.85,27902.01,27901.75,27902.24,27902.19,27903.65,27902.62,27906.32,27908.09,27904.84,27905.02,27905.97,27907.08,27893.24,27886.55,27896.03,27897.28,27897.54,27891.42,27894.26,27906.81,27899.83,27894.18,27891.94,27891.64,27892.33,27905.02,27903.78,27903.78,27907.22,27907.44,27918.09,27916.81,27927.16,27910.48,27914.57,27913.06,27912.9,27914.07,27869.26714285714,27886.871999999992,27895.3198,27870.28
1680901380,27870.28,27870.78,27868.96,27879.28,27870.63,27868.56,27870.25,27856.41,27861.33,27860.48,27862.82,27871.43,27885.85,27902.01,27901.75,27902.24,27902.19,27903.65,27902.62,27906.32,27908.09,27904.84,27905.02,27905.97,27907.08,27893.24,27886.55,27896.03,27897.28,27897.54,27891.42,27894.26,27906.81,27899.83,27894.18,27891.94,27891.64,27892.33,27905.02,27903.78,27903.78,27907.22,27907.44,27918.09,27916.81,27927.16,27910.48,27914.57,27913.06,27912.9,27871.24857142857,27885.953599999993,27894.444000000003,27873.04
1680901440,27873.04,27870.28,27870.78,27868.96,27879.28,27870.63,27868.56,27870.25,27856.41,27861.33,27860.48,27862.82,27871.43,27885.85,27902.01,27901.75,27902.24,27902.19,27903.65,27902.62,27906.32,27908.09,27904.84,27905.02,27905.97,27907.08,27893.24,27886.55,27896.03,27897.28,27897.54,27891.42,27894.26,27906.81,27899.83,27894.18,27891.94,27891.64,27892.33,27905.02,27903.78,27903.78,27907.22,27907.44,27918.09,27916.81,27927.16,27910.48,27914.57,27913.06,27871.647142857142,27884.591999999993,27893.646800000002,27873.18
1680901500,27873.18,27873.04,27870.28,27870.78,27868.96,27879.28,27870.63,27868.56,27870.25,27856.41,27861.33,27860.48,27862.82,27871.43,27885.85,27902.01,27901.75,27902.24,27902.19,27903.65,27902.62,27906.32,27908.09,27904.84,27905.02,27905.97,27907.08,27893.24,27886.55,27896.03,27897.28,27897.54,27891.42,27894.26,27906.81,27899.83,27894.18,27891.94,27891.64,27892.33,27905.02,27903.78,27903.78,27907.22,27907.44,27918.09,27916.81,27927.16,27910.48,27914.57,27872.307142857142,27883.280399999996,27892.849200000004,27875.07
1680901560,27875.07,27873.18,27873.04,27870.28,27870.78,27868.96,27879.28,27870.63,27868.56,27870.25,27856.41,27861.33,27860.48,27862.82,27871.43,27885.85,27902.01,27901.75,27902.24,27902.19,27903.65,27902.62,27906.32,27908.09,27904.84,27905.02,27905.97,27907.08,27893.24,27886.55,27896.03,27897.28,27897.54,27891.42,27894.26,27906.81,27899.83,27894.18,27891.94,27891.64,27892.33,27905.02,27903.78,27903.78,27907.22,27907.44,27918.09,27916.81,27927.16,27910.48,27872.941428571427,27882.082399999992,27892.0592,27876.84
1680901620,27876.84,27875.07,27873.18,27873.04,27870.28,27870.78,27868.96,27879.28,27870.63,27868.56,27870.25,27856.41,27861.33,27860.48,27862.82,27871.43,27885.85,27902.01,27901.75,27902.24,27902.19,27903.65,27902.62,27906.32,27908.09,27904.84,27905.02,27905.97,27907.08,27893.24,27886.55,27896.03,27897.28,27897.54,27891.42,27894.26,27906.81,27899.83,27894.18,27891.94,27891.64,27892.33,27905.02,27903.78,27903.78,27907.22,27907.44,27918.09,27916.81,27927.16,27872.592857142856,27880.962399999993,27891.386399999996,27875.69
1680901680,27875.69,27876.84,27875.07,27873.18,27873.04,27870.28,27870.78,27868.96,27879.28,27870.63,27868.56,27870.25,27856.41,27861.33,27860.48,27862.82,27871.43,27885.85,27902.01,27901.75,27902.24,27902.19,27903.65,27902.62,27906.32,27908.09,27904.84,27905.02,27905.97,27907.08,27893.24,27886.55,27896.03,27897.28,27897.54,27891.42,27894.26,27906.81,27899.83,27894.18,27891.94,27891.64,27892.33,27905.02,27903.78,27903.78,27907.22,27907.44,27918.09,27916.81,27873.554285714286,27879.66639999999,27890.356999999996,27879.59
1680901740,27879.59,27875.69,27876.84,27875.07,27873.18,27873.04,27870.28,27870.78,27868.96,27879.28,27870.63,27868.56,27870.25,27856.41,27861.33,27860.48,27862.82,27871.43,27885.85,27902.01,27901.75,27902.24,27902.19,27903.65,27902.62,27906.32,27908.09,27904.84,27905.02,27905.97,27907.08,27893.24,27886.55,27896.03,27897.28,27897.54,27891.42,27894.26,27906.81,27899.83,27894.18,27891.94,27891.64,27892.33,27905.02,27903.78,27903.78,27907.22,27907.44,27918.09,27874.812857142857,27878.597199999997,27889.612599999997,27885.9
1680901800,27885.9,27879.59,27875.69,27876.84,27875.07,27873.18,27873.04,27870.28,27870.78,27868.96,27879.28,27870.63,27868.56,27870.25,27856.41,27861.33,27860.48,27862.82,27871.43,27885.85,27902.01,27901.75,27902.24,27902.19,27903.65,27902.62,27906.32,27908.09,27904.84,27905.02,27905.97,27907.08,27893.24,27886.55,27896.03,27897.28,27897.54,27891.42,27894.26,27906.81,27899.83,27894.18,27891.94,27891.64,27892.33,27905.02,27903.78,27903.78,27907.22,27907.44,27877.044285714284,27877.928399999997,27888.9688,27888.8
1680901860,27888.8,27885.9,27879.59,27875.69,27876.84,27875.07,27873.18,27873.04,27870.28,27870.78,27868.96,27879.28,27870.63,27868.56,27870.25,27856.41,27861.33,27860.48,27862.82,27871.43,27885.85,27902.01,27901.75,27902.24,27902.19,27903.65,27902.62,27906.32,27908.09,27904.84,27905.02,27905.97,27907.08,27893.24,27886.55,27896.03,27897.28,27897.54,27891.42,27894.26,27906.81,27899.83,27894.18,27891.94,27891.64,27892.33,27905.02,27903.78,27903.78,27907.22,27879.295714285716,27877.3344,27888.595999999998,27888.48
1680901920,27888.48,27888.8,27885.9,27879.59,27875.69,27876.84,27875.07,27873.18,27873.04,27870.28,27870.78,27868.96,27879.28,27870.63,27868.56,27870.25,27856.41,27861.33,27860.48,27862.82,27871.43,27885.85,27902.01,27901.75,27902.24,27902.19,27903.65,27902.62,27906.32,27908.09,27904.84,27905.02,27905.97,27907.08,27893.24,27886.55,27896.03,27897.28,27897.54,27891.42,27894.26,27906.81,27899.83,27894.18,27891.94,27891.64,27892.33,27905.02,27903.78,27903.78,27881.481428571427,27876.786,27888.221199999996,27886.01
1680901980,27886.01,27888.48,27888.8,27885.9,27879.59,27875.69,27876.84,27875.07,27873.18,27873.04,27870.28,27870.78,27868.96,27879.28,27870.63,27868.56,27870.25,27856.41,27861.33,27860.48,27862.82,27871.43,27885.85,27902.01,27901.75,27902.24,27902.19,27903.65,27902.62,27906.32,27908.09,27904.84,27905.02,27905.97,27907.08,27893.24,27886.55,27896.03,27897.28,27897.54,27891.42,27894.26,27906.81,27899.83,27894.18,27891.94,27891.64,27892.33,27905.02,27903.78,27883.044285714284,27876.136799999997,27887.865799999996,27883.43
1680902040,27883.43,27886.01,27888.48,27888.8,27885.9,27879.59,27875.69,27876.84,27875.07,27873.18,27873.04,27870.28,27870.78,27868.96,27879.28,27870.63,27868.56,27870.25,27856.41,27861.33,27860.48,27862.82,27871.43,27885.85,27902.01,27901.75,27902.24,27902.19,27903.65,27902.62,27906.32,27908.09,27904.84,27905.02,27905.97,27907.08,27893.24,27886.55,27896.03,27897.28,27897.54,27891.42,27894.26,27906.81,27899.83,27894.18,27891.94,27891.64,27892.33,27905.02,27883.985714285714,27875.403999999995,27887.458799999993,27896.38
1680902100,27896.38,27883.43,27886.01,27888.48,27888.8,27885.9,27879.59,27875.69,27876.84,27875.07,27873.18,27873.04,27870.28,27870.78,27868.96,27879.28,27870.63,27868.56,27870.25,27856.41,27861.33,27860.48,27862.82,27871.43,27885.85,27902.01,27901.75,27902.24,27902.19,27903.65,27902.62,27906.32,27908.09,27904.84,27905.02,27905.97,27907.08,27893.24,27886.55,27896.03,27897.28,27897.54,27891.42,27894.26,27906.81,27899.83,27894.18,27891.94,27891.64,27892.33,27886.941428571423,27875.178799999994,27887.285999999996,27899.23
1680902160,27899.23,27896.38,27883.43,27886.01,27888.48,27888.8,27885.9,27879.59,27875.69,27876.84,27875.07,27873.18,27873.04,27870.28,27870.78,27868.96,27879.28,27870.63,27868.56,27870.25,27856.41,27861.33,27860.48,27862.82,27871.43,27885.85,27902.01,27901.75,27902.24,27902.19,27903.65,27902.62,27906.32,27908.09,27904.84,27905.02,27905.97,27907.08,27893.24,27886.55,27896.03,27897.28,27897.54,27891.42,27894.26,27906.81,27899.83,27894.18,27891.94,27891.64,27889.74714285714,27875.714,27887.423999999995,27899.06
1680902220,27899.06,27899.23,27896.38,27883.43,27886.01,27888.48,27888.8,27885.9,27879.59,27875.69,27876.84,27875.07,27873.18,27873.04,27870.28,27870.78,27868.96,27879.28,27870.63,27868.56,27870.25,27856.41,27861.33,27860.48,27862.82,27871.43,27885.85,27902.01,27901.75,27902.24,27902.19,27903.65,27902.62,27906.32,27908.09,27904.84,27905.02,27905.97,27907.08,27893.24,27886.55,27896.03,27897.28,27897.54,27891.42,27894.26,27906.81,27899.83,27894.18,27891.94,27891.627142857145,27876.819199999998,27887.5724,27904.83
1680902280,27904.83,27899.06,27899.23,27896.38,27883.43,27886.01,27888.48,27888.8,27885.9,27879.59,27875.69,27876.84,27875.07,27873.18,27873.04,27870.28,27870.78,27868.96,27879.28,27870.63,27868.56,27870.25,27856.41,27861.33,27860.48,27862.82,27871.43,27885.85,27902.01,27901.75,27902.24,27902.19,27903.65,27902.62,27906.32,27908.09,27904.84,27905.02,27905.97,27907.08,27893.24,27886.55,27896.03,27897.28,27897.54,27891.42,27894.26,27906.81,27899.83,27894.18,27893.917142857146,27878.499600000003,27887.8302,27908.05
1680902340,27908.05,27904.83,27899.06,27899.23,27896.38,27883.43,27886.01,27888.48,27888.8,27885.9,27879.59,27875.69,27876.84,27875.07,27873.18,27873.04,27870.28,27870.78,27868.96,27879.28,27870.63,27868.56,27870.25,27856.41,27861.33,27860.48,27862.82,27871.43,27885.85,27902.01,27901.75,27902.24,27902.19,27903.65,27902.62,27906.32,27908.09,27904.84,27905.02,27905.97,27907.08,27893.24,27886.55,27896.03,27897.28,27897.54,27891.42,27894.26,27906.81,27899.83,27896.712857142855,27880.402400000003,27888.107600000003,27908.79
1680902400,27908.79,27908.05,27904.83,27899.06,27899.23,27896.38,27883.43,27886.01,27888.48,27888.8,27885.9,27879.59,27875.69,27876.84,27875.07,27873.18,27873.04,27870.28,27870.78,27868.96,27879.28,27870.63,27868.56,27870.25,27856.41,27861.33,27860.48,27862.82,27871.43,27885.85,27902.01,27901.75,27902.24,27902.19,27903.65,27902.62,27906.32,27908.09,27904.84,27905.02,27905.97,27907.08,27893.24,27886.55,27896.03,27897.28,27897.54,27891.42,27894.26,27906.81,27899.967142857142,27882.300800000005,27888.286800000005,27905.77
1680902460,27905.77,27908.79,27908.05,27904.83,27899.06,27899.23,27896.38,27883.43,27886.01,27888.48,27888.8,27885.9,27879.59,27875.69,27876.84,27875.07,27873.18,27873.04,27870.28,27870.78,27868.96,27879.28,27870.63,27868.56,27870.25,27856.41,27861.33,27860.48,27862.82,27871.43,27885.85,27902.01,27901.75,27902.24,27902.19,27903.65,27902.62,27906.32,27908.09,27904.84,27905.02,27905.97,27907.08,27893.24,27886.55,27896.03,27897.28,27897.54,27891.42,27894.26,27903.158571428572,27884.275200000004,27888.266000000007,27906.49
1680902520,27906.49,27905.77,27908.79,27908.05,27904.83,27899.06,27899.23,27896.38,27883.43,27886.01,27888.48,27888.8,27885.9,27879.59,27875.69,27876.84,27875.07,27873.18,27873.04,27870.28,27870.78,27868.96,27879.28,27870.63,27868.56,27870.25,27856.41,27861.33,27860.48,27862.82,27871.43,27885.85,27902.01,27901.75,27902.24,27902.19,27903.65,27902.62,27906.32,27908.09,27904.84,27905.02,27905.97,27907.08,27893.24,27886.55,27896.03,27897.28,27897.54,27891.42,27904.602857142858,27885.724800000004,27888.51060000001,27904.91
1680902580,27904.91,27906.49,27905.77,27908.79,27908.05,27904.83,27899.06,27899.23,27896.38,27883.43,27886.01,27888.48,27888.8,27885.9,27879.59,27875.69,27876.84,27875.07,27873.18,27873.04,27870.28,27870.78,27868.96,27879.28,27870.63,27868.56,27870.25,27856.41,27861.33,27860.48,27862.82,27871.43,27885.85,27902.01,27901.75,27902.24,27902.19,27903.65,27902.62,27906.32,27908.09,27904.84,27905.02,27905.97,27907.08,27893.24,27886.55,27896.03,27897.28,27897.54,27905.41428571428,27887.17880000001,27888.780400000014,27903.17
1680902640,27903.17,27904.91,27906.49,27905.77,27908.79,27908.05,27904.83,27899.06,27899.23,27896.38,27883.43,27886.01,27888.48,27888.8,27885.9,27879.59,27875.69,27876.84,27875.07,27873.18,27873.04,27870.28,27870.78,27868.96,27879.28,27870.63,27868.56,27870.25,27856.41,27861.33,27860.48,27862.82,27871.43,27885.85,27902.01,27901.75,27902.24,27902.19,27903.65,27902.62,27906.32,27908.09,27904.84,27905.02,27905.97,27907.08,27893.24,27886.55,27896.03,27897.28,27906.00142857143,27888.480400000004,27888.89300000001,27894.54
1680902700,27894.54,27903.17,27904.91,27906.49,27905.77,27908.79,27908.05,27904.83,27899.06,27899.23,27896.38,27883.43,27886.01,27888.48,27888.8,27885.9,27879.59,27875.69,27876.84,27875.07,27873.18,27873.04,27870.28,27870.78,27868.96,27879.28,27870.63,27868.56,27870.25,27856.41,27861.33,27860.48,27862.82,27871.43,27885.85,27902.01,27901.75,27902.24,27902.19,27903.65,27902.62,27906.32,27908.09,27904.84,27905.02,27905.97,27907.08,27893.24,27886.55,27896.03,27904.53142857143,27889.0908,27888.83820000001,27886.99
1680902760,27886.99,27894.54,27903.17,27904.91,27906.49,27905.77,27908.79,27908.05,27904.83,27899.06,27899.23,27896.38,27883.43,27886.01,27888.48,27888.8,27885.9,27879.59,27875.69,27876.84,27875.07,27873.18,27873.04,27870.28,27870.78,27868.96,27879.28,27870.63,27868.56,27870.25,27856.41,27861.33,27860.48,27862.82,27871.43,27885.85,27902.01,27901.75,27902.24,27902.19,27903.65,27902.62,27906.32,27908.09,27904.84,27905.02,27905.97,27907.08,27893.24,27886.55,27901.522857142856,27889.812,27888.657400000007,27883.02
1680902820,27883.02,27886.99,27894.54,27903.17,27904.91,27906.49,27905.77,27908.79,27908.05,27904.83,27899.06,27899.23,27896.38,27883.43,27886.01,27888.48,27888.8,27885.9,27879.59,27875.69,27876.84,27875.07,27873.18,27873.04,27870.28,27870.78,27868.96,27879.28,27870.63,27868.56,27870.25,27856.41,27861.33,27860.48,27862.82,27871.43,27885.85,27902.01,27901.75,27902.24,27902.19,27903.65,27902.62,27906.32,27908.09,27904.84,27905.02,27905.97,27907.08,27893.24,27897.841428571428,27890.301599999995,27888.5868,27881.57
1680902880,27881.57,27883.02,27886.99,27894.54,27903.17,27904.91,27906.49,27905.77,27908.79,27908.05,27904.83,27899.06,27899.23,27896.38,27883.43,27886.01,27888.48,27888.8,27885.9,27879.59,27875.69,27876.84,27875.07,27873.18,27873.04,27870.28,27870.78,27868.96,27879.28,27870.63,27868.56,27870.25,27856.41,27861.33,27860.48,27862.82,27871.43,27885.85,27902.01,27901.75,27902.24,27902.19,27903.65,27902.62,27906.32,27908.09,27904.84,27905.02,27905.97,27907.08,27894.38428571428,27890.753199999992,27888.353400000004,27887.75
1680902940,27887.75,27881.57,27883.02,27886.99,27894.54,27903.17,27904.91,27906.49,27905.77,27908.79,27908.05,27904.83,27899.06,27899.23,27896.38,27883.43,27886.01,27888.48,27888.8,27885.9,27879.59,27875.69,27876.84,27875.07,27873.18,27873.04,27870.28,27870.78,27868.96,27879.28,27870.63,27868.56,27870.25,27856.41,27861.33,27860.48,27862.82,27871.43,27885.85,27902.01,27901.75,27902.24,27902.19,27903.65,27902.62,27906.32,27908.09,27904.84,27905.02,27905.97,27891.70714285714,27891.341599999992,27887.966800000002,27887.44
1680903000,27887.44,27887.75,27881.57,27883.02,27886.99,27894.54,27903.17,27904.91,27906.49,27905.77,27908.79,27908.05,27904.83,27899.06,27899.23,27896.38,27883.43,27886.01,27888.48,27888.8,27885.9,27879.59,27875.69,27876.84,27875.07,27873.18,27873.04,27870.28,27870.78,27868.96,27879.28,27870.63,27868.56,27870.25,27856.41,27861.33,27860.48,27862.82,27871.43,27885.85,27902.01,27901.75,27902.24,27902.19,27903.65,27902.62,27906.32,27908.09,27904.84,27905.02,27889.211428571434,27891.911999999997,27887.596200000007,27885.05
1680903060,27885.05,27887.44,27887.75,27881.57,27883.02,27886.99,27894.54,27903.17,27904.91,27906.49,27905.77,27908.79,27908.05,27904.83,27899.06,27899.23,27896.38,27883.43,27886.01,27888.48,27888.8,27885.9,27879.59,27875.69,27876.84,27875.07,27873.18,27873.04,27870.28,27870.78,27868.96,27879.28,27870.63,27868.56,27870.25,27856.41,27861.33,27860.48,27862.82,27871.43,27885.85,27902.01,27901.75,27902.24,27902.19,27903.65,27902.62,27906.32,27908.09,27904.84,27886.622857142855,27892.311199999996,27887.196800000005,27883.89
1680903120,27883.89,27885.05,27887.44,27887.75,27881.57,27883.02,27886.99,27894.54,27903.17,27904.91,27906.49,27905.77,27908.79,27908.05,27904.83,27899.06,27899.23,27896.38,27883.43,27886.01,27888.48,27888.8,27885.9,27879.59,27875.69,27876.84,27875.07,27873.18,27873.04,27870.28,27870.78,27868.96,27879.28,27870.63,27868.56,27870.25,27856.41,27861.33,27860.48,27862.82,27871.43,27885.85,27902.01,27901.75,27902.24,27902.19,27903.65,27902.62,27906.32,27908.09,27885.101428571426,27892.5932,27886.777800000007,27881.99
1680903180,27881.99,27883.89,27885.05,27887.44,27887.75,27881.57,27883.02,27886.99,27894.54,27903.17,27904.91,27906.49,27905.77,27908.79,27908.05,27904.83,27899.06,27899.23,27896.38,27883.43,27886.01,27888.48,27888.8,27885.9,27879.59,27875.69,27876.84,27875.07,27873.18,27873.04,27870.28,27870.78,27868.96,27879.28,27870.63,27868.56,27870.25,27856.41,27861.33,27860.48,27862.82,27871.43,27885.85,27902.01,27901.75,27902.24,27902.19,27903.65,27902.62,27906.32,27884.38714285714,27892.8452,27886.255800000006,27880.56
1680903240,27880.56,27881.99,27883.89,27885.05,27887.44,27887.75,27881.57,27883.02,27886.99,27894.54,27903.17,27904.91,27906.49,27905.77,27908.79,27908.05,27904.83,27899.06,27899.23,27896.38,27883.43,27886.01,27888.48,27888.8,27885.9,27879.59,27875.69,27876.84,27875.07,27873.18,27873.04,27870.28,27870.78,27868.96,27879.28,27870.63,27868.56,27870.25,27856.41,27861.33,27860.48,27862.82,27871.43,27885.85,27902.01,27901.75,27902.24,27902.19,27903.65,27902.62,27884.035714285714,27892.884000000005,27885.7406,27879.82
1680903300,27879.82,27880.56,27881.99,27883.89,27885.05,27887.44,27887.75,27881.57,27883.02,27886.99,27894.54,27903.17,27904.91,27906.49,27905.77,27908.79,27908.05,27904.83,27899.06,27899.23,27896.38,27883.43,27886.01,27888.48,27888.8,27885.9,27879.59,27875.69,27876.84,27875.07,27873.18,27873.04,27870.28,27870.78,27868.96,27879.28,27870.63,27868.56,27870.25,27856.41,27861.33,27860.48,27862.82,27871.43,27885.85,27902.01,27901.75,27902.24,27902.19,27903.65,27883.785714285714,27892.6408,27885.2846,27885.64
1680903360,27885.64,27879.82,27880.56,27881.99,27883.89,27885.05,27887.44,27887.75,27881.57,27883.02,27886.99,27894.54,27903.17,27904.91,27906.49,27905.77,27908.79,27908.05,27904.83,27899.06,27899.23,27896.38,27883.43,27886.01,27888.48,27888.8,27885.9,27879.59,27875.69,27876.84,27875.07,27873.18,27873.04,27870.28,27870.78,27868.96,27879.28,27870.63,27868.56,27870.25,27856.41,27861.33,27860.48,27862.82,27871.43,27885.85,27902.01,27901.75,27902.24,27902.19,27883.484285714287,27892.5144,27884.9244,27877.95
1680903420,27877.95,27885.64,27879.82,27880.56,27881.99,27883.89,27885.05,27887.44,27887.75,27881.57,27883.02,27886.99,27894.54,27903.17,27904.91,27906.49,27905.77,27908.79,27908.05,27904.83,27899.06,27899.23,27896.38,27883.43,27886.01,27888.48,27888.8,27885.9,27879.59,27875.69,27876.84,27875.07,27873.18,27873.04,27870.28,27870.78,27868.96,27879.28,27870.63,27868.56,27870.25,27856.41,27861.33,27860.48,27862.82,27871.43,27885.85,27902.01,27901.75,27902.24,27882.128571428566,27892.0932,27884.439599999998,27873.97
