"DateTime","USDT","Price"
"2021-12-01 00:00:00",0.029775462609302094,57801.26
"2021-12-02 00:00:00",0.03684922224242438,56629.94
"2021-12-03 00:00:00",-0.02128504534778742,55066.19
"2021-12-04 00:00:00",0.02349679346487786,48717.13
"2021-12-05 00:00:00",0.06173057403804819,48802.47
"2021-12-06 00:00:00",0.20956775028800442,49123.11
"2021-12-07 00:00:00",0.19640272317645996,51018.3
"2021-12-08 00:00:00",0.29963193272144356,49963.73
"2021-12-09 00:00:00",0.18030755746863256,49088.57
"2021-12-10 00:00:00",0.05037774205108293,48518.63
"2021-12-11 00:00:00",0.12540245316835127,48166.96
"2021-12-12 00:00:00",0.15003127950889328,49748.5
"2021-12-13 00:00:00",0.08098627548393593,48007.97
"2021-12-14 00:00:00",0.17780565953660188,47493.02
"2021-12-15 00:00:00",0.18961345226437745,48031.01
"2021-12-16 00:00:00",0.11332140945296498,48498.78
"2021-12-17 00:00:00",0.1053191204265921,46754.7
"2021-12-18 00:00:00",0.08391304682951727,46439.8
"2021-12-19 00:00:00",0.08056609049632449,47372.98
"2021-12-20 00:00:00",0.13327103744843458,46541.11
"2021-12-21 00:00:00",0.12791694797882222,47997.96
"2021-12-22 00:00:00",0.07120708926701944,49020.92
"2021-12-23 00:00:00",0.11061643277658527,49722.57
"2021-12-24 00:00:00",0.12422998988095851,51156.46
"2021-12-25 00:00:00",0.16384481892363925,50679.06
"2021-12-26 00:00:00",0.04821871303373384,50384.66
"2021-12-27 00:00:00",0.059137178721715915,51280.36
"2021-12-28 00:00:00",0.11802808826816819,49018.16
"2021-12-29 00:00:00",0.10370071583866036,47126.57
"2021-12-30 00:00:00",0.20334050487186334,46941.09
"2021-12-31 00:00:00",0.15226067224403206,47119.33
"2022-01-01 00:00:00",0.20250585787317404,47073.16
"2022-01-02 00:00:00",0.06986683057279479,47322.72
"2022-01-03 00:00:00",0.060739484708318435,46639.89
"2022-01-04 00:00:00",0.0311351742131524,46558.7
"2022-01-05 00:00:00",-0.04267396552890417,44789.02
"2022-01-06 00:00:00",-0.04039912390842205,43124
"2022-01-07 00:00:00",-0.04002732366471958,41944.61
"2022-01-08 00:00:00",-0.12069577474532658,41420.57
"2022-01-09 00:00:00",-0.14261104286934967,42018.9
"2022-01-10 00:00:00",-0.0072631597346037805,40959.34
"2022-01-11 00:00:00",0.059504390540710154,42200.88
"2022-01-12 00:00:00",0.06443050473025165,43382.46
"2022-01-13 00:00:00",0.03744136719748481,43388.71
"2022-01-14 00:00:00",0.1255565626983553,42626.25
"2022-01-15 00:00:00",0.10104929838040781,43200.88
"2022-01-16 00:00:00",0.10117133257765532,43050.64
"2022-01-17 00:00:00",0.10609518683557391,42384.86
"2022-01-18 00:00:00",0.12183593504525089,41991.89
"2022-01-19 00:00:00",0.12064465170204237,41860.06
"2022-01-20 00:00:00",0.08405113039880147,42038.73
"2022-01-21 00:00:00",-0.12412451115299998,38305.54
"2022-01-22 00:00:00",-0.07157332682877746,35471.1
"2022-01-23 00:00:00",0.044598915662462664,35593.79
"2022-01-24 00:00:00",0.21327835410928817,35229.96
"2022-01-25 00:00:00",0.29533676247365015,36643.7
"2022-01-26 00:00:00",0.23607927815904117,37603.14
"2022-01-27 00:00:00",0.22401999019094748,36393.37
"2022-01-28 00:00:00",0.2387889079635618,37098.92
"2022-01-29 00:00:00",0.26867116151384873,38035.87
"2022-01-30 00:00:00",0.23201977999100357,37871.02
"2022-01-31 00:00:00",0.32231488482654735,37715.25
"2022-02-01 00:00:00",0.3479112034222413,38657.52
"2022-02-02 00:00:00",0.33660499601627786,37767
"2022-02-03 00:00:00",0.3255161355380789,36840.99
"2022-02-04 00:00:00",0.2374424602877131,39399.01
"2022-02-05 00:00:00",0.23963116002976484,41458.85
"2022-02-06 00:00:00",0.21274901241076502,41911.93
"2022-02-07 00:00:00",0.1655414996923068,43103.94
"2022-02-08 00:00:00",0.16418706932422558,44094.02
"2022-02-09 00:00:00",0.16078857372823097,44008.56
"2022-02-10 00:00:00",0.2317647057345439,44545.72
"2022-02-11 00:00:00",0.2758702890241886,42980.75
"2022-02-12 00:00:00",0.2521892165825556,42408.76
"2022-02-13 00:00:00",0.27701893711789305,42336.83
"2022-02-14 00:00:00",0.26436509938859887,42219.28
"2022-02-15 00:00:00",0.21656193186286699,43611.97
"2022-02-16 00:00:00",0.21348465399373823,43972.06
"2022-02-17 00:00:00",0.25222674683725177,42145.96
"2022-02-18 00:00:00",0.2490595667598696,40238.68
"2022-02-19 00:00:00",0.22347150625538353,40064.67
"2022-02-20 00:00:00",0.2915758709988652,39081.48
"2022-02-21 00:00:00",0.2902182877098738,38178.93
"2022-02-22 00:00:00",0.2843936951206686,37414.97
"2022-02-23 00:00:00",0.14859608166028135,38172.17
"2022-02-24 00:00:00",0.20856305893955748,36766.01
"2022-02-25 00:00:00",0.2621104151912014,38876.89
"2022-02-26 00:00:00",0.21894273503665398,39416.89
"2022-02-27 00:00:00",0.15880788315452218,38450.81
"2022-02-28 00:00:00",0.1302335716685518,40713.61
"2022-03-01 00:00:00",0.11155808212814615,43888.3
"2022-03-02 00:00:00",0.09863424760937636,44228.85
